" ""keeper"" "," ""g"" "," ""nameKeeper"" "," ""collection"" "," ""collectionLabel"" "," ""artHistorian"" "," ""numberOfItems"" "," ""artHistorianName"" "," ""period"" "," ""periodLabel"" "," ""address"" "," ""cityKeeper"" "," ""cityKeeperLabel"" "," ""districtKeeper"" "," ""districtKeeperLabel"" "," ""countryKeeper"" "," ""countryKeeperLabel"" "," ""websiteKeeper"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,,
" ""wd:Q872398"" "," ""art:1559131492-23/"" "," ""Kunsthistorisches Institut in Florenz"" "," ""art:collectiongustav-ludwigvermachtnis"" "," ""Gustav Ludwig-VermÃ¤chtnis"" "," ""wd:Q41616785"" "," ""77 boxes; 25561 items"" "," ""Gustav Ludwig"" "," ""wd:Q7018"" "," ""        15th century"" "," ""Via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""                  Florence"" "," ""wd:Q16172"" "," ""                  Province of Florence"" "," ""art:MD1559652371596"" "," ""           Italy"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,
" ""wd:Q872398"" "," ""art:1559131492-23/"" "," "" Kunsthistorisches Institut in Florenz"" "," ""art:collectiongustav-ludwigvermachtnis"" "," ""Gustav Ludwig-VermÃ¤chtnis"" "," ""wd:Q41616785"" "," ""77 boxes; 25561 items"" "," ""Gustav Ludwig"" "," ""wd:Q7018"" "," ""        15th century"" "," ""Via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""                  Florence"" "," ""wd:Q16172"" "," ""                  Province of Florence"" "," ""art:MD1559652371596"" "," ""           Italy"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,
" ""wd:Q872398"" "," ""art:1559131492-23/"" "," ""        Kunsthistorisches Institut in Florenz"" "," ""art:collectiongustav-ludwigvermachtnis"" "," ""Gustav Ludwig-VermÃ¤chtnis"" "," ""wd:Q41616785"" "," ""77 boxes; 25561 items"" "," ""Gustav Ludwig"" "," ""wd:Q7018"" "," ""        15th century"" "," ""Via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""                  Florence"" "," ""wd:Q16172"" "," ""                  Province of Florence"" "," ""art:MD1559652371596"" "," ""           Italy"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,
" ""wd:Q872398"" "," ""art:1559131492-23/"" "," ""Kunsthistorisches Institut in Florenz"" "," ""art:collectiongustav-ludwigvermachtnis"" "," ""Gustav Ludwig-VermÃ¤chtnis"" "," ""wd:Q41616785"" "," ""77 boxes; 25561 items"" "," ""Gustav Ludwig"" "," ""wd:Q7017"" "," ""        16th century"" "," ""Via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""                  Florence"" "," ""wd:Q16172"" "," ""                  Province of Florence"" "," ""art:MD1559652371596"" "," ""           Italy"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,
" ""wd:Q872398"" "," ""art:1559131492-23/"" "," "" Kunsthistorisches Institut in Florenz"" "," ""art:collectiongustav-ludwigvermachtnis"" "," ""Gustav Ludwig-VermÃ¤chtnis"" "," ""wd:Q41616785"" "," ""77 boxes; 25561 items"" "," ""Gustav Ludwig"" "," ""wd:Q7017"" "," ""        16th century"" "," ""Via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""                  Florence"" "," ""wd:Q16172"" "," ""                  Province of Florence"" "," ""art:MD1559652371596"" "," ""           Italy"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,
" ""wd:Q872398"" "," ""art:1559131492-23/"" "," ""        Kunsthistorisches Institut in Florenz"" "," ""art:collectiongustav-ludwigvermachtnis"" "," ""Gustav Ludwig-VermÃ¤chtnis"" "," ""wd:Q41616785"" "," ""77 boxes; 25561 items"" "," ""Gustav Ludwig"" "," ""wd:Q7017"" "," ""        16th century"" "," ""Via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""                  Florence"" "," ""wd:Q16172"" "," ""                  Province of Florence"" "," ""art:MD1559652371596"" "," ""           Italy"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,
" ""wd:Q872398"" "," ""art:1559134510-33/"" "," ""Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-ulrich-middeldorf"" "," ""Nachlass Ulrich Middeldorf"" "," ""wd:Q1715096"" "," ""22 boxes 39x27",5x11,3 cm; 1 box 25x21x14,5 cm; 14838 items,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" , Ulrich Middeldorf"" "," ""wd:Q8683"" "," ""           Cold War"" "," ""Via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""Florence"" "," ""art:MD1559137221829"" "," ""                                 province Florence"" "," ""art:MD1559137219813"" "," ""                                 Italy"" ", Â  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,,,,,,,,
" ""wd:Q872398"" "," ""art:1559134510-33/"" "," ""           Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-ulrich-middeldorf"" "," ""Nachlass Ulrich Middeldorf"" "," ""wd:Q1715096"" "," ""22 boxes 39x27",5x11,3 cm; 1 box 25x21x14,5 cm; 14838 items,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" , Ulrich Middeldorf"" "," ""wd:Q8683"" "," ""           Cold War"" "," ""Via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""Florence"" "," ""art:MD1559137221829"" "," ""                                 province Florence"" "," ""art:MD1559137219813"" "," ""                                 Italy"" ", Â  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,,,,,,,,
" ""wd:Q872398"" "," ""art:1559134510-33/"" "," ""Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-ulrich-middeldorf"" "," ""Nachlass Ulrich Middeldorf"" "," ""wd:Q1715096"" "," ""22 boxes 39x27",5x11,3 cm; 1 box 25x21x14,5 cm; 14838 items,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" , Ulrich Middeldorf"" "," ""wd:Q8683"" "," ""           Cold War"" "," ""Via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""                           Florence"" "," ""art:MD1559137221829"" "," ""                                 province Florence"" "," ""art:MD1559137219813"" "," ""                                 Italy"" ", Â  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,,,,,,,,
" ""wd:Q872398"" "," ""art:1559134510-33/"" "," ""           Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-ulrich-middeldorf"" "," ""Nachlass Ulrich Middeldorf"" "," ""wd:Q1715096"" "," ""22 boxes 39x27",5x11,3 cm; 1 box 25x21x14,5 cm; 14838 items,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" , Ulrich Middeldorf"" "," ""wd:Q8683"" "," ""           Cold War"" "," ""Via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""                           Florence"" "," ""art:MD1559137221829"" "," ""                                 province Florence"" "," ""art:MD1559137219813"" "," ""                                 Italy"" ", Â  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,,,,,,,,
" ""wd:Q339759"" "," ""art:1559563361-99/"" "," ""Bibliotheca Hertziana %u2013 Max Planck Institute of Art History"" "," ""art:collectionnachlass-ernst-steinmann"" "," ""Nachlass Ernst Steinmann"" "," ""wd:Q3057287"" "," ""43 boxes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" , Ernst Steinmann"" "," ""wd:Q4692"" "," ""                Renaissance"" "," ""Via Gregoriana 28"" "," ""art:MD1559568315600"" "," ""                Rome"" "," ""wd:Q15119"" "," ""        Province of Rome"" "," ""art:MD1559568318479"" "," ""                Italy"" "," ""http://www.biblhertz.it/en/home"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,,,,,,,,,
" ""wd:Q339759"" "," ""art:1559563361-99/"" "," ""                Bibliotheca Hertziana %u2013 Max Planck Institute of Art History"" "," ""art:collectionnachlass-ernst-steinmann"" "," ""Nachlass Ernst Steinmann"" "," ""wd:Q3057287"" "," ""43 boxes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" , Ernst Steinmann"" "," ""wd:Q4692"" "," ""                Renaissance"" "," ""Via Gregoriana 28"" "," ""art:MD1559568315600"" "," ""                Rome"" "," ""wd:Q15119"" "," ""        Province of Rome"" "," ""art:MD1559568318479"" "," ""                Italy"" "," ""http://www.biblhertz.it/en/home"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,,,,,,,,,
" ""wd:Q11203476"" "," ""art:1559595129-89/"" "," ""Getty Research Institute"" "," ""art:collectionjulius-s-held-papers"" "," ""Julius S. Held papers"" "," ""wd:Q1712683"" "," ""168 boxes (ca. 70 lin. ft.)"" "," ""Julius S. Held"" "," ""wd:Q7016"" "," ""               17th century"" "," ""1200"," Getty Center Drive"" "," ""wd:Q65"" "," ""               Los Angeles"" "," ""wd:Q99"" "," ""               California"" "," ""wd:Q30"" "," ""               United States of America"" "," ""http://www.getty.edu/research/"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,
" ""wd:Q11203476"" "," ""art:1559595129-89/"" "," ""               Getty Research Institute"" "," ""art:collectionjulius-s-held-papers"" "," ""Julius S. Held papers"" "," ""wd:Q1712683"" "," ""168 boxes (ca. 70 lin. ft.)"" "," ""Julius S. Held"" "," ""wd:Q7016"" "," ""               17th century"" "," ""1200"," Getty Center Drive"" "," ""wd:Q65"" "," ""               Los Angeles"" "," ""wd:Q99"" "," ""               California"" "," ""wd:Q30"" "," ""               United States of America"" "," ""http://www.getty.edu/research/"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,
" ""wd:Q11203476"" "," ""art:1559595129-89/"" "," ""Getty Research Institute"" "," ""art:collectionjulius-s-held-papers"" "," ""Julius S. Held papers"" "," ""wd:Q1712683"" "," ""168 boxes (ca. 70 lin. ft.)"" "," ""Julius S. Held"" "," ""wd:Q7017"" "," ""               16th century"" "," ""1200"," Getty Center Drive"" "," ""wd:Q65"" "," ""               Los Angeles"" "," ""wd:Q99"" "," ""               California"" "," ""wd:Q30"" "," ""               United States of America"" "," ""http://www.getty.edu/research/"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,
" ""wd:Q11203476"" "," ""art:1559595129-89/"" "," ""               Getty Research Institute"" "," ""art:collectionjulius-s-held-papers"" "," ""Julius S. Held papers"" "," ""wd:Q1712683"" "," ""168 boxes (ca. 70 lin. ft.)"" "," ""Julius S. Held"" "," ""wd:Q7017"" "," ""               16th century"" "," ""1200"," Getty Center Drive"" "," ""wd:Q65"" "," ""               Los Angeles"" "," ""wd:Q99"" "," ""               California"" "," ""wd:Q30"" "," ""               United States of America"" "," ""http://www.getty.edu/research/"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,
" ""wd:Q11203476"" "," ""art:1559595129-89/"" "," ""Getty Research Institute"" "," ""art:collectionjulius-s-held-papers"" "," ""Julius S. Held papers"" "," ""wd:Q1712683"" "," ""168 boxes (ca. 70 lin. ft.)"" "," ""Julius S. Held"" "," ""wd:Q7016"" "," ""               17th century"" "," ""1200"," Getty Center Drive"" "," ""wd:Q65"" "," ""               Los Angeles"" "," ""wd:Q99"" "," ""               California"" "," ""wd:Q30"" "," ""               United States of America"" "," ""http://www.getty.edu/research/"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,
" ""wd:Q11203476"" "," ""art:1559595129-89/"" "," ""               Getty Research Institute"" "," ""art:collectionjulius-s-held-papers"" "," ""Julius S. Held papers"" "," ""wd:Q1712683"" "," ""168 boxes (ca. 70 lin. ft.)"" "," ""Julius S. Held"" "," ""wd:Q7016"" "," ""               17th century"" "," ""1200"," Getty Center Drive"" "," ""wd:Q65"" "," ""               Los Angeles"" "," ""wd:Q99"" "," ""               California"" "," ""wd:Q30"" "," ""               United States of America"" "," ""http://www.getty.edu/research/"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,
" ""wd:Q11203476"" "," ""art:1559595129-89/"" "," ""Getty Research Institute"" "," ""art:collectionjulius-s-held-papers"" "," ""Julius S. Held papers"" "," ""wd:Q1712683"" "," ""168 boxes (ca. 70 lin. ft.)"" "," ""Julius S. Held"" "," ""wd:Q7017"" "," ""               16th century"" "," ""1200"," Getty Center Drive"" "," ""wd:Q65"" "," ""               Los Angeles"" "," ""wd:Q99"" "," ""               California"" "," ""wd:Q30"" "," ""               United States of America"" "," ""http://www.getty.edu/research/"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,
" ""wd:Q11203476"" "," ""art:1559595129-89/"" "," ""               Getty Research Institute"" "," ""art:collectionjulius-s-held-papers"" "," ""Julius S. Held papers"" "," ""wd:Q1712683"" "," ""168 boxes (ca. 70 lin. ft.)"" "," ""Julius S. Held"" "," ""wd:Q7017"" "," ""               16th century"" "," ""1200"," Getty Center Drive"" "," ""wd:Q65"" "," ""               Los Angeles"" "," ""wd:Q99"" "," ""               California"" "," ""wd:Q30"" "," ""               United States of America"" "," ""http://www.getty.edu/research/"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,
" ""wd:Q672416"" "," ""art:1559744839-57/"" "," ""Scuola Normale Superiore"" "," ""art:collectionbattisti-eugenio-complex-of-fonds"" "," ""Battisti Eugenio (complex of fonds)"" "," ""wd:Q1373290"" "," ""about 355 cardboard boxes (320 of documents and 35 of photographs)"" "," ""Eugenio Battisti"" ", Â  , Â  ," ""piazza dei Cavalieri"," 7"" "," ""wd:Q13375"" "," ""      Pisa"" "," ""wd:Q16244"" "," ""      Province of Pisa"" "," ""wd:Q38"" "," ""           Italy"" "," ""https://www.sns.it/"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,,
" ""wd:Q672416"" "," ""art:1559904986-68/"" "," ""Scuola Normale Superiore"" "," ""art:collectionventuri-adolfo-complex-of-fonds"" "," ""Venturi Adolfo (complex of fonds)"" "," ""wd:Q2824734"" "," ""47 boxes (36 boxes with correspondence; 3 boxes with ministerial papers â€œPratiche ministerialiâ€; 2 boxes of notebooks"," of different sizes and related to the Italian or European territory; 2 boxes of notes and study documents; 1 box of lessons and manuscripts: 1 box of miscellaneous documentation: 1 box with photographic material: 1 box of ""Venturian Celebrations"")"" "," ""Adolfo Venturi"" ", Â  , Â  ," ""piazza dei Cavalieri"," 7"" "," ""wd:Q13375"" "," ""          Pisa"" "," ""wd:Q16244"" "," ""          Province of Pisa"" "," ""wd:Q38"" "," ""          Italy"" ", Â  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,
" ""wd:Q872398"" "," ""art:1594144112-97/"" "," ""Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-kurt-badt"" "," ""Nachlass Kurt Badt"" "," ""wd:Q1629748"" "," ""4 boxes"," the fund consists 1894 items"" "," ""Kurt Badt"" "," ""wd:Q37853"" "," ""  Baroque"" "," ""via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""            Florence"" "," ""wd:Q16172"" "," ""            Province of Florence"" "," ""wd:Q38"" "," ""               Italy"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,
" ""wd:Q872398"" "," ""art:1594144112-97/"" "," ""          Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-kurt-badt"" "," ""Nachlass Kurt Badt"" "," ""wd:Q1629748"" "," ""4 boxes"," the fund consists 1894 items"" "," ""Kurt Badt"" "," ""wd:Q37853"" "," ""  Baroque"" "," ""via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""            Florence"" "," ""wd:Q16172"" "," ""            Province of Florence"" "," ""wd:Q38"" "," ""               Italy"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,
" ""wd:Q872398"" "," ""art:1594144112-97/"" "," ""Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-kurt-badt"" "," ""Nachlass Kurt Badt"" "," ""wd:Q1629748"" "," ""4 boxes"," the fund consists 1894 items"" "," ""Kurt Badt"" "," ""wd:Q12554"" "," ""      Middle Ages"" "," ""via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""            Florence"" "," ""wd:Q16172"" "," ""            Province of Florence"" "," ""wd:Q38"" "," ""               Italy"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,
" ""wd:Q872398"" "," ""art:1594144112-97/"" "," ""          Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-kurt-badt"" "," ""Nachlass Kurt Badt"" "," ""wd:Q1629748"" "," ""4 boxes"," the fund consists 1894 items"" "," ""Kurt Badt"" "," ""wd:Q12554"" "," ""      Middle Ages"" "," ""via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""            Florence"" "," ""wd:Q16172"" "," ""            Province of Florence"" "," ""wd:Q38"" "," ""               Italy"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,
" ""wd:Q872398"" "," ""art:1594144112-97/"" "," ""Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-kurt-badt"" "," ""Nachlass Kurt Badt"" "," ""wd:Q1629748"" "," ""4 boxes"," the fund consists 1894 items"" "," ""Kurt Badt"" "," ""wd:Q131808"" "," ""  Mannerism"" "," ""via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""            Florence"" "," ""wd:Q16172"" "," ""            Province of Florence"" "," ""wd:Q38"" "," ""               Italy"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,
" ""wd:Q872398"" "," ""art:1594144112-97/"" "," ""          Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-kurt-badt"" "," ""Nachlass Kurt Badt"" "," ""wd:Q1629748"" "," ""4 boxes"," the fund consists 1894 items"" "," ""Kurt Badt"" "," ""wd:Q131808"" "," ""  Mannerism"" "," ""via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""            Florence"" "," ""wd:Q16172"" "," ""            Province of Florence"" "," ""wd:Q38"" "," ""               Italy"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,
" ""wd:Q872398"" "," ""art:1594144112-97/"" "," ""Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-kurt-badt"" "," ""Nachlass Kurt Badt"" "," ""wd:Q1629748"" "," ""4 boxes"," the fund consists 1894 items"" "," ""Kurt Badt"" "," ""wd:Q7017"" "," ""  16th century"" "," ""via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""            Florence"" "," ""wd:Q16172"" "," ""            Province of Florence"" "," ""wd:Q38"" "," ""               Italy"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,
" ""wd:Q872398"" "," ""art:1594144112-97/"" "," ""          Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-kurt-badt"" "," ""Nachlass Kurt Badt"" "," ""wd:Q1629748"" "," ""4 boxes"," the fund consists 1894 items"" "," ""Kurt Badt"" "," ""wd:Q7017"" "," ""  16th century"" "," ""via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""            Florence"" "," ""wd:Q16172"" "," ""            Province of Florence"" "," ""wd:Q38"" "," ""               Italy"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,
" ""wd:Q872398"" "," ""art:1594144112-97/"" "," ""Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-kurt-badt"" "," ""Nachlass Kurt Badt"" "," ""wd:Q1629748"" "," ""4 boxes"," the fund consists 1894 items"" "," ""Kurt Badt"" "," ""wd:Q37853"" "," ""  Baroque"" "," ""via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""            Florence"" "," ""wd:Q16172"" "," ""            Province of Florence"" "," ""art:MD1598611494990"" "," ""       germany"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,
" ""wd:Q872398"" "," ""art:1594144112-97/"" "," ""          Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-kurt-badt"" "," ""Nachlass Kurt Badt"" "," ""wd:Q1629748"" "," ""4 boxes"," the fund consists 1894 items"" "," ""Kurt Badt"" "," ""wd:Q37853"" "," ""  Baroque"" "," ""via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""            Florence"" "," ""wd:Q16172"" "," ""            Province of Florence"" "," ""art:MD1598611494990"" "," ""       germany"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,
" ""wd:Q872398"" "," ""art:1594144112-97/"" "," ""Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-kurt-badt"" "," ""Nachlass Kurt Badt"" "," ""wd:Q1629748"" "," ""4 boxes"," the fund consists 1894 items"" "," ""Kurt Badt"" "," ""wd:Q12554"" "," ""      Middle Ages"" "," ""via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""            Florence"" "," ""wd:Q16172"" "," ""            Province of Florence"" "," ""art:MD1598611494990"" "," ""       germany"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,
" ""wd:Q872398"" "," ""art:1594144112-97/"" "," ""          Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-kurt-badt"" "," ""Nachlass Kurt Badt"" "," ""wd:Q1629748"" "," ""4 boxes"," the fund consists 1894 items"" "," ""Kurt Badt"" "," ""wd:Q12554"" "," ""      Middle Ages"" "," ""via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""            Florence"" "," ""wd:Q16172"" "," ""            Province of Florence"" "," ""art:MD1598611494990"" "," ""       germany"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,
" ""wd:Q872398"" "," ""art:1594144112-97/"" "," ""Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-kurt-badt"" "," ""Nachlass Kurt Badt"" "," ""wd:Q1629748"" "," ""4 boxes"," the fund consists 1894 items"" "," ""Kurt Badt"" "," ""wd:Q131808"" "," ""  Mannerism"" "," ""via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""            Florence"" "," ""wd:Q16172"" "," ""            Province of Florence"" "," ""art:MD1598611494990"" "," ""       germany"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,
" ""wd:Q872398"" "," ""art:1594144112-97/"" "," ""          Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-kurt-badt"" "," ""Nachlass Kurt Badt"" "," ""wd:Q1629748"" "," ""4 boxes"," the fund consists 1894 items"" "," ""Kurt Badt"" "," ""wd:Q131808"" "," ""  Mannerism"" "," ""via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""            Florence"" "," ""wd:Q16172"" "," ""            Province of Florence"" "," ""art:MD1598611494990"" "," ""       germany"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,
" ""wd:Q872398"" "," ""art:1594144112-97/"" "," ""Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-kurt-badt"" "," ""Nachlass Kurt Badt"" "," ""wd:Q1629748"" "," ""4 boxes"," the fund consists 1894 items"" "," ""Kurt Badt"" "," ""wd:Q7017"" "," ""  16th century"" "," ""via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""            Florence"" "," ""wd:Q16172"" "," ""            Province of Florence"" "," ""art:MD1598611494990"" "," ""       germany"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,
" ""wd:Q872398"" "," ""art:1594144112-97/"" "," ""          Kunsthistorisches Institut in Florenz"" "," ""art:collectionnachlass-kurt-badt"" "," ""Nachlass Kurt Badt"" "," ""wd:Q1629748"" "," ""4 boxes"," the fund consists 1894 items"" "," ""Kurt Badt"" "," ""wd:Q7017"" "," ""  16th century"" "," ""via Giuseppe Giusti 44"," 50121"" "," ""wd:Q2044"" "," ""            Florence"" "," ""wd:Q16172"" "," ""            Province of Florence"" "," ""art:MD1598611494990"" "," ""       germany"" "," ""http://www.khi.fi.it"" ",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,,,,,,,
